name,completion_time,human_workload,robot_workload,human_total_time,robot_total_time,SSD_1_human_start,SSD_1_human_end,SSD_1_human_duration,SSD_2_human_start,SSD_2_human_end,SSD_2_human_duration,SSD_3_human_start,SSD_3_human_end,SSD_3_human_duration,SSD_4_human_start,SSD_4_human_end,SSD_4_human_duration,SSD_5_human_start,SSD_5_human_end,SSD_5_human_duration,SSD_6_human_start,SSD_6_human_end,SSD_6_human_duration,SSD_7_human_start,SSD_7_human_end,SSD_7_human_duration,SSD_8_human_start,SSD_8_human_end,SSD_8_human_duration,SSD_9_human_start,SSD_9_human_end,SSD_9_human_duration,SSD_10_human_start,SSD_10_human_end,SSD_10_human_duration,SSD_11_human_start,SSD_11_human_end,SSD_11_human_duration,SSD_12_human_start,SSD_12_human_end,SSD_12_human_duration,SSD_1_robot_start,SSD_1_robot_end,SSD_1_robot_duration,SSD_2_robot_start,SSD_2_robot_end,SSD_2_robot_duration,SSD_3_robot_start,SSD_3_robot_end,SSD_3_robot_duration,SSD_4_robot_start,SSD_4_robot_end,SSD_4_robot_duration,SSD_5_robot_start,SSD_5_robot_end,SSD_5_robot_duration,SSD_6_robot_start,SSD_6_robot_end,SSD_6_robot_duration,SSD_7_robot_start,SSD_7_robot_end,SSD_7_robot_duration,SSD_8_robot_start,SSD_8_robot_end,SSD_8_robot_duration,SSD_9_robot_start,SSD_9_robot_end,SSD_9_robot_duration,SSD_10_robot_start,SSD_10_robot_end,SSD_10_robot_duration,SSD_11_robot_start,SSD_11_robot_end,SSD_11_robot_duration,SSD_12_robot_start,SSD_12_robot_end,SSD_12_robot_duration
TR2_3_HRC.bag,28.98615527153015,4,8,10.999809980392456,22.999938488006592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752738361.1440246,1752738364.1441238,3.0000991821289062,0.0,0.0,0.0,0.0,0.0,0.0,1752738358.1441996,1752738361.1440246,2.9998250007629395,1752738366.144338,1752738369.144435,3.0000967979431152,1752738369.144435,1752738371.144224,1.9997889995574951,1752738353.144145,1752738360.144123,6.999978065490723,1752738353.144145,1752738362.1441548,2.0000317096710205,1752738353.144145,1752738364.1441238,1.9999690055847168,1752738353.144145,1752738366.144338,2.000214099884033,1752738353.144145,1752738369.144435,3.0000970363616943,1752738353.144145,1752738371.144224,1.9997889995574951,0.0,0.0,0.0,1752738353.144145,1752738373.1442442,2.0000202655792236,1752738353.144145,1752738376.1440835,2.9998393058776855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TR1_3_HRC.bag,26.9386248588562,5,7,19.999618768692017,103.00047135353088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752738166.2749608,1752738169.27502,3.0000593662261963,1752738173.2751503,1752738183.2749865,9.999835968017578,0.0,0.0,0.0,1752738164.2749865,1752738166.2749608,1.999974489212036,1752738161.275,1752738164.2749865,2.999986410140991,1752738170.2751644,1752738172.274927,1.9997625350952148,0.0,0.0,0.0,1752738156.2749667,1752738164.2749865,8.000019550323486,1752738156.2749667,1752738166.2749608,9.999994039535522,1752738156.2749667,1752738168.2749712,12.000004529953005,1752738156.2749667,1752738170.2751644,14.000197649002075,1752738156.2749667,1752738173.2751503,17.000183582305908,0.0,0.0,0.0,0.0,0.0,0.0,1752738156.2749667,1752738176.2750118,20.00004506111145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1752738156.2749667,1752738178.2749937,22.00002694129944
